OTU	A.BacV3.46	E.BacV3.18	B.BacV3.36	C.BacV3.2	B.BacV3.17	B.BacV3.42	F.BacV3.44	F.BacV3.42	C.BacV3.27	C.BacV3.21	B.BacV3.34	B.BacV3.35	B.BacV3.38	B.BacV3.32	B.BacV3.4	B.BacV3.6	B.BacV3.30	B.BacV3.9	B.BacV3.22	B.BacV3.39	B.BacV3.33	B.BacV3.31	B.BacV3.8	B.BacV3.37	B.BacV3.40	B.BacV3.16	B.BacV3.3	E.BacV3.8	E.BacV3.11	D.BacV3.32	C.BacV3.29	D.BacV3.46	D.BacV3.15	F.BacV3.40	F.BacV3.33	F.BacV3.22	F.BacV3.30	F.BacV3.24	F.BacV3.29	F.BacV3.32	A.BacV3.42	E.BacV3.3	D.BacV3.21	D.BacV3.38	D.BacV3.40	D.BacV3.33	D.BacV3.20	D.BacV3.7	D.BacV3.31	C.BacV3.31	D.BacV3.30	D.BacV3.28	C.BacV3.5	C.BacV3.28	D.BacV3.16	D.BacV3.4	D.BacV3.22	D.BacV3.24	D.BacV3.3	D.BacV3.8	B.BacV3.27	D.BacV3.12	F.BacV3.28	F.BacV3.2	C.BacV3.7	C.BacV3.24	C.BacV3.20	C.BacV3.11	C.BacV3.26	C.BacV3.4	C.BacV3.13	C.BacV3.14	C.BacV3.33	C.BacV3.22	C.BacV3.17	C.BacV3.37	C.BacV3.32	C.BacV3.16	C.BacV3.3	C.BacV3.6	C.BacV3.10	C.BacV3.18	E.BacV3.23	E.BacV3.47	E.BacV3.4	C.BacV3.8	C.BacV3.48	D.BacV3.14	D.BacV3.43	D.BacV3.5	E.BacV3.41	E.BacV3.45	E.BacV3.48	D.BacV3.2	D.BacV3.11	F.BacV3.46	F.BacV3.18	F.BacV3.38	F.BacV3.14	D.BacV3.44	A.BacV3.43	E.BacV3.2	D.BacV3.13	D.BacV3.6	D.BacV3.10	C.BacV3.9	B.BacV3.23	E.BacV3.12	A.BacV3.44	E.BacV3.39	A.BacV3.45	F.BacV3.4	F.BacV3.47	F.BacV3.15	D.BacV3.23	B.BacV3.41	D.BacV3.47	D.BacV3.27	D.BacV3.26	A.BacV3.48	A.BacV3.39	D.BacV3.39	E.BacV3.6	E.BacV3.28	E.BacV3.19	D.BacV3.37	E.BacV3.7	F.BacV3.35	F.BacV3.41	E.BacV3.24	E.BacV3.13	E.BacV3.37	E.BacV3.25	E.BacV3.9	D.BacV3.42	D.BacV3.9	E.BacV3.38	E.BacV3.31	E.BacV3.46	E.BacV3.32	E.BacV3.36	E.BacV3.29	A.BacV3.41	C.BacV3.12	F.BacV3.25	F.BacV3.26	F.BacV3.19	B.BacV3.12	E.BacV3.10	E.BacV3.27	E.BacV3.5	E.BacV3.30	E.BacV3.21	E.BacV3.33	E.BacV3.1	E.BacV3.22	E.BacV3.42	E.BacV3.20	E.BacV3.26	E.BacV3.17	E.BacV3.43	E.BacV3.35	F.BacV3.7	D.BacV3.29	D.BacV3.1	E.BacV3.44	E.BacV3.14	C.BacV3.19	F.BacV3.9	E.BacV3.40	F.BacV3.39	F.BacV3.1	F.BacV3.6	F.BacV3.8	F.BacV3.16	F.BacV3.36	F.BacV3.45	F.BacV3.13	F.BacV3.23	D.BacV3.41	F.BacV3.37	F.BacV3.10	F.BacV3.17	F.BacV3.21	F.BacV3.3	F.BacV3.20	F.BacV3.11	F.BacV3.43	F.BacV3.27	F.BacV3.5	F.BacV3.31	F.BacV3.34	D.BacV3.45	F.BacV3.12	D.BacV3.48	B.BacV3.5	E.BacV3.34	E.BacV3.16	B.BacV3.1	B.BacV3.2	taxonomy
denovo58166	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4	7	1	0	1	0	3	1	0	0	4	0	1	0	3	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__adhaesivum"
denovo1991	4	0	0	4	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	86	0	0	0	11	0	0	0	0	0	0	0	0	0	6	7	10	1	4	1	1	4	3	18	6	0	66	35	34	6	0	1	10	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	1	9	0	0	0	9	0	0	0	2	0	0	1	0	4	0	1	4	0	0	0	2	0	0	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__"
denovo74682	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__"
denovo79302	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	1	2	0	0	3	1	0	4	0	0	1	1	2	0	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	3	0	0	1	0	1	0	1	0	0	4	2	0	0	1	0	1	1	0	5	2	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	3	0	0	2	0	0	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	0	0	0	0	1	1	0	3	1	1	0	0	2	2	2	0	0	1	0	1	0	0	0	2	1	0	1	0	0	k__Bacteria
denovo829	0	7	5	0	1	1	0	0	0	0	4	7	8	2	6	2	3	1	0	6	11	3	25	0	0	8	2	2	0	1	0	0	0	0	0	0	5	0	2	4	0	0	2	0	0	1	0	0	1	0	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	5	4	1	0	0	0	0	0	0	2	1	0	1	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0	1	0	1	0	5	2	5	2	4	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	5	0	"k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__"
denovo257546	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__"
denovo313716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__"
denovo375065	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	2	0	0	0	2	0	2	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium"
denovo133071	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria
denovo90028	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	2	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	2	0	0	0	0	0	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__"
denovo644	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__"
denovo645	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	1	1	0	1	0	0	2	2	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	"k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__"
denovo647	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Iamia; s__"
denovo643	0	2	1	0	0	0	0	0	0	2	0	3	2	0	0	1	0	0	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	3	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	3	1	0	4	0	0	0	0	3	3	0	0	1	0	0	0	0	1	0	2	2	1	1	2	1	0	1	0	1	0	1	0	0	2	1	0	2	0	1	4	0	0	0	1	0	0	0	0	0	3	0	1	1	3	0	3	2	2	0	1	2	2	0	0	0	0	1	1	3	0	0	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__"
denovo374274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Rathayibacter; s__caricis"
denovo288303	0	0	2	0	1	0	0	0	0	0	2	4	3	1	2	4	6	0	0	5	2	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__"
denovo16270	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	11	0	0	2	14	4	0	0	0	0	0	3	19	3	0	1	0	0	0	0	0	0	2	0	1	3	1	4	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	"k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__"
denovo313534	0	0	2	0	0	2	0	0	0	0	3	9	1	0	0	0	3	0	0	1	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis; s__"
denovo88731	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria
denovo131451	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__"
denovo8050	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__"
denovo30	0	0	1	0	0	0	0	0	0	1	3	2	5	1	0	2	3	0	0	2	0	4	0	0	1	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__"
denovo273304	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	0	0	1	2	0	1	0	0	1	1	0	0	0	0	0	1	1	0	9	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas; s__"
denovo50051	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	2	0	2	1	2	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	6	3	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	2	0	4	0	3	0	0	0	0	0	0	0	1	0	0	1	0	"k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__"
denovo12455	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	1	0	0	0	4	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria
denovo22355	2	0	7	4	2	0	4	5	3	0	0	1	3	2	5	3	1	2	1	2	6	2	1	6	11	3	0	8	2	1	1	2	1	5	10	6	9	8	4	15	6	16	9	1	6	11	2	4	1	1	8	2	5	1	4	3	1	1	2	0	1	10	3	6	1	4	3	1	6	5	1	4	9	2	5	4	3	4	4	0	1	0	6	6	6	1	3	6	0	2	5	14	11	3	2	5	8	7	2	1	13	7	3	1	2	2	2	17	4	1	22	10	5	2	6	2	5	2	5	17	9	4	8	6	3	2	5	2	5	1	24	7	2	4	3	0	0	3	4	3	1	0	13	1	1	5	2	1	5	5	7	0	16	5	6	4	3	11	15	3	3	1	2	7	2	3	5	1	3	3	3	1	1	3	2	3	4	2	6	3	7	3	11	6	10	13	2	7	3	3	7	0	2	0	4	2	4	17	5	1	k__Bacteria
